"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Katell Quillévéré","Justin Taurand","Katell Quillévéré, Mariette Désert, Katell Quillévéré","Drama","French (France)","1h 32m","Anna (Clara Augarde) comes home from her Roman Catholic boarding school and has her faith shaken by her father's abandonment and her budding attraction to a free-spirited lad named Pierre (Youen Leboulanger-Gourvil).",93,47,"Love Like Poison"
