"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Delbert Mann","Michael Garrison","Harriet Frank Jr., Irving Ravetch","Warner Bros. Pictures","Warner Brothers/Seven Arts","Drama","English","Sep 22, 1960, Original","2h 3m","Rubin Flood (Robert Preston) is going through a rough patch. He lost his job as a traveling salesman, and his increasingly distant wife, Cora (Dorothy McGuire), blames him for the family's financial troubles. His daughter (Shirley Knight), seeks refuge in the arms of a Jewish delinquent (Lee Kinsolving), while his son (Robert Eyer) remains firmly attached to his mother. As Rubin tries to keep his family together, he meets an attractive woman (Angela Lansbury) who arouses Cora's suspicion.",80,86,"The Dark at the Top of the Stairs"
