"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Luc Besson","Luc Besson","Columbia Pictures, Columbia TriStar Home Video","Gaumont, Les Films du Dauphin, Gaumont International","R","Mystery & Thriller, Action, Crime, Drama","English","Nov 18, 1994, Wide","Jan 1, 2013","$19.0M","1h 55m","Surround, SDDS, Dolby Digital","Mathilda (Natalie Portman) is only 12 years old, but is already familiar with the dark side of life: her abusive father stores drugs for corrupt police officers, and her mother neglects her. Léon (Jean Reno), who lives down the hall, tends to his houseplants and works as a hired hitman for mobster Tony (Danny Aiello). When her family is murdered by crooked DEA agent Stansfield (Gary Oldman), Mathilda joins forces with a reluctant Léon to learn his deadly trade and avenge her family's deaths.",74,95,"The Professional"
