"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Archie Borders","Paul Davidson, Daniela DiGiacomo, Judith Godrèche, Brad Navin, Matt Walsh","Archie Borders, Judith Godrèche, David Henry","The Orchard","The Orchard, 180 Degrees","Romance, Comedy","English","Feb 8, 2019, Limited","Feb 12, 2019","$4.0K","1h 27m","Scope (2.35:1)","After being rejected by his best friend's 24-year-old daughter, a 50-year-old man embarks on a journey across the French countryside.",41,41,"Under the Eiffel Tower"
