"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Pressman","Howard W. Koch","Paramount Pictures","Paramount Pictures","R","Comedy","English","Apr 2, 1982, Wide","Jan 1, 2011","1h 35m","A Vietnam POW (Richard Pryor) comes home after six years to no wife, no business and no chance of getting back pay.",50,33,"Some Kind of Hero"
