"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Carol Reed","Alexander Korda, Carol Reed, David O. Selznick","Graham Greene, Alexander Korda, Graham Greene","Spiegel Media GmbH, Continental Home Vídeo [br], Warner Home Vídeo, Selznick International Pictures, British Lion Films Ltd., Vintage Video","British Lion Film Corporation, London Film Production","Mystery & Thriller","English","Feb 1, 1949, Wide","Sep 1, 2009","$447.0K","1h 44m","Mono","Flat (1.37:1)","Set in postwar Vienna, Austria, ""The Third Man"" stars Joseph Cotten as Holly Martins, a writer of pulp Westerns, who arrives penniless as a guest of his childhood chum Harry Lime (Orson Welles), only to find him dead. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Maj. Calloway (Trevor Howard) and falling head-over-heels for Harry's grief-stricken lover, Anna (Alida Valli).",99,93,"The Third Man"
