"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"George Stevens","Joseph L. Mankiewicz","Ring Lardner Jr., Michael Kanin","Metro-Goldwyn-Mayer","Metro-Goldwyn-Mayer","Comedy","English","Jan 14, 1942, Original","Apr 1, 2009","1h 52m","Tess Harding (Katharine Hepburn) is a progressively-minded political journalist. Sam Craig (Spencer Tracy) is a sports writer with very traditional values. The only thing the two have in common is that they both work for the same New York City newspaper. Despite an initial and mutual dislike, the two eventually fall in love and get married. When Tess wins the Woman of the Year award, traditional gender roles become flipped and their relationship suffers as a result.",83,80,"Woman of the Year"
