"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Steven Spielberg","Frank Marshall","Lawrence Kasdan, George Lucas, Philip Kaufman","Paramount Pictures","Paramount Pictures, Lucasfilm Ltd.","PG","Adventure, Action","English","Jun 12, 1981, Wide","Sep 14, 2012","Jan 28, 2014","$248.2M","1h 55m","Magnetic Stereo 6 Track, Dolby Stereo, Surround","Scope (2.35:1)","Dr. Indiana Jones, a renowned archeologist and expert in the occult, is hired by the U.S. Government to find the ark of the covenant, which is believed to still hold the Ten Commandments. Unfortunately, Hitler's agents are also after the ark. Indy and his ex-flame Marion escape from various close scrapes in a quest that takes them from Nepal to Cairo.",93,96,"Raiders of the Lost Ark"
