"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Lesli Linka Glatter","Suzanne Todd, Demi Moore","New Line Cinema","New Line Cinema, Moving Pictures","PG-13","Comedy, Drama","English","Oct 20, 1995, Original","Aug 1, 2019","$27.1M","1h 36m","Surround","Three strong women -- Roberta Martin (Rosie O'Donnell), Samantha Albertson (Demi Moore) and Tina ""Teeny"" Tercell (Melanie Griffith) -- return home to reunite with their childhood friend Chrissy DeWitt Williams (Rita Wilson) and see her through the end of her first pregnancy. The four lifelong friends share their memories of the unforgettable summer of 1970, the summer their innocent younger selves (Christina Ricci, Gaby Hoffmann, Thora Birch, Ashleigh Aston Moore) grew up.",33,82,"Now and Then"
