"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Billy Wilder","Metro-Goldwyn-Mayer Distributing Corp., United Artists, MGM/UA Home Entertainment Inc.","Phalanx Productions, Mirisch Corporation","Comedy","English","Jun 5, 1963, Wide","Dec 26, 2016","2h 27m","This entertaining comedy finds disgraced former police officer Nestor Patou (Jack Lemmon) falling for beautiful Parisian prostitute Irma La Douce (Shirley MacLaine). Though Nestor becomes Irma's pimp, he can't stand the idea of her being with clients, so he devises a way to keep her all to himself. This scheme leads to plenty of trouble, however, and soon Nestor is forced to avoid his old law-enforcement peers in an attempt to stay with Irma and out of jail.",76,78,"Irma La Douce"
