"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Stéphane Brizé","Philip Boëffard, Christophe Rossignon","Stéphane Brizé","La Banque Postale Image 13, Département du Lot-et-Garonne , Canal+, Cinéventure 5, La Région Île-de-France, Centre National du Cinéma et de L'image Animée, France 3 Cinéma, Sofica Manon 10 , Nord-Ouest Films, Ciné+, Région Nouvelle-Aquitaine, SofiTVciné 7","Drama","French (France)","1h 36m","Philippe Lemesle and his wife are separating, their love irretrievably damaged by pressures of work. A successful executive in industrial conglomerate, Philippe no longer knows how to respond to the contradictory demands of his bosses. Yesterday they wanted a manager, today an enforcer. Now he must decide what his life really means.",100,80,"Another World"
