"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Yasujirô Ozu","Takeshi Yamamoto","Kôgo Noda, Yasujirô Ozu","Shôchiku Eiga","Drama","Japanese","Oct 3, 1951, Original","Nov 10, 2017","2h 4m","Noriko (Setsuko Hara) lives in postwar Tokyo with her extended family. Although she enjoys her career and her friends, her more traditionally minded family worries about the fact that she's still single at the advanced age of 28. When 40-year-old business associate Takako (Kuniko Igawa) proposes marriage, Noriko's family press her into accepting. But when her widowed childhood friend Kenkichi (Hiroshi Nihon'yanagi) returns to the neighborhood, she finds her heart leading in another direction.",100,92,"Early Summer"
