"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Leslie Iwerks","Leslie Iwerks","Leslie Iwerks","Leslie Iwerks Productions","G","Documentary","English","Mar 1, 2013","1h 27m","John Lasseter, Brad Bird, Steve Jobs, Tom Hanks and others discuss the incredible rise of Pixar Animation Studios and hits such as ""Toy Story.""",86,92,"The Pixar Story"
