"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Abel Ferrara","Edward R. Pressman","William Gibson, Abel Ferrara, Christ Zois","Edward R. Pressman Film Corp.","R","Drama","English","Oct 14, 1998, Original","Sep 10, 2015","$20.4K","1h 32m","A corporate raider (Christopher Walken) and his henchman (Willem Dafoe) use a chanteuse (Asia Argento) to lure a scientific genius away from his employer and family.",24,38,"New Rose Hotel"
