"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Bert I. Gordon","Bert I. Gordon","Jack Turley","American Internat'l Pics","PG","Sci-Fi","English","Mar 15, 2016","1h 29m","Con artist Marilyn Fryser (Joan Collins) has a steady and profitable racket. Along with an unscrupulous ship captain (Robert Lansing), she takes gullible investors on a cruise of the Everglades and persuades them to invest in a housing development that will never be. But when she and her latest group of suckers go ashore on a small island, they're horrified to discover that illegally dumped toxic waste has created a breed of giant ants set on human destruction.",5,25,"Empire of the Ants"
