"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Noah Baumbach","Joel Kastelberg","Noah Baumbach","Joel Castleberg Productions","R","Romance, Comedy","English","Aug 15, 2017","$287.8K","1h 45m","Dolby, Surround","35mm","After his first date at age 15 ended with the girl making out with another man at a party, aspiring writer Lester Grimm (Eric Stoltz) has treated all his girlfriends with jealousy and suspicion. While dating Ramona Ray (Annabella Sciorra), paranoia gets the best of him when he discovers that her most recent ex is successful novelist Dashiell Frank (Chris Eigeman). Lester begins attending the same group therapy sessions as Dashiell to learn about Ramona's past with him.",71,60,"Mr. Jealousy"
