"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Peter Yates","Peter Yates","Steve Tesich","Twentieth Century Fox","PG","Comedy, Drama","English","Jul 18, 1979, Wide","Nov 25, 2015","1h 40m","Dave (Dennis Christopher) and his working-class friends Cyril (Daniel Stern), Moocher (Jackie Earle Haley) and Mike (Dennis Quaid) spend their post-high school days in Bloomington, Indiana, sparring with snooty students from the local university, chasing girls and--in Dave's case--dreaming of competitive bicycle racing. The four friends face opposition from all corners as they decide to make Dave's dreams come true in the university's annual bicycle endurance race.",95,88,"Breaking Away"
