"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mark Robson","William Perlberg","Valentine Davies","Paramount Pictures","Paramount","War","English","Jan 20, 1955, Original","Jan 1, 2011","1h 43m","Naval Reservist pilot Lt. Harry Brubaker (William Holden) is stationed on an aircraft carrier in the Sea of Japan during the Korean War. Although suffering from battle fatigue and longing to return to civilian life with his wife, Nancy (Grace Kelly), he agrees to fly a dangerous bombing mission over North Korea, with the support of his faithful rescue crew, Forney (Mickey Rooney) and Gamidge (Earl Holliman), and his sympathetic commanding officer, Commander Lee (Charles McGraw).",82,60,"The Bridges at Toko-Ri"
