"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Pablo Berger","Tomás Cimadevilla, Mohamed Khashoggi","Pablo Berger","First Run","Nimbus Film ApS","Comedy","Spanish (Spain)","Apr 15, 2005, Wide","Apr 17, 2020","$87.4K","1h 33m","Surround","Spanish encyclopedia salesman Alfredo (Javier Cámara) volunteers to make sex films with his wife, Carmen (Candela Peña), for a series of supposedly educational titles on reproduction to be marketed in Scandinavia. What Carmen really wants is a baby, but she unexpectedly becomes a popular sex symbol in northern Europe. Alfredo nurtures an ambition to become a serious filmmaker, but tensions mount when the suggestion is made that Carmen team up with a more dashing partner for future films.",70,69,"Torremolinos 73"
