"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Nicholas Ray","Joe Pasternak","Euterpe","Crime, Drama","English","Oct 28, 1958, Original","Aug 4, 2009","1h 39m","Deft lawyer Thomas Farrell (Robert Taylor) has found himself a role successfully defending the crooked goons of crime boss Rico Angelo (Lee J. Cobb). When Thomas meets glamorous dancer Vicki Gaye (Cyd Charisse), he falls in love with her. Vicki makes Thomas realize that he should stop representing criminals, and he tries to break ties with Angelo. However, the mobster will not let Thomas free and kidnaps Vicki in order to keep the lawyer in his employ.",83,57,"Party Girl"
