"Director","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Henry Blake","Henry Blake","Two Birds","Drama","English (United Kingdom)","1h 30m","A 14-year-old boy becomes a drug courier.",96,75,"County Lines"
