"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Andrey Zvyagintsev","Dmitri Lesnevsky","Vladimir Moiseyenko, Aleksandr Novototskiy-Vlasov","Kino Pictures","Ren Film, United King Films","Drama","Russian","Feb 6, 2004, Original","Sep 1, 2007","$502.0K","1h 50m","Andrey (Vladimir Garin) and Ivan (Ivan Dobronravov) are brothers who have been raised alone by their mother. When their father (Konstantin Lavronenko) suddenly returns home after vanishing some 12 years earlier, they are both extremely happy to see him back in their lives. Ivan, however, quickly grows suspicious of his father, and determines to find out where exactly his father vanished to all those years ago, and why he suddenly decided to come back into their lives now.",96,93,"The Return"
