"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ismail Merchant","Richard Hawley, Nayeem Hafizka","V.S. Naipaul, Caryl Phillips","ThinkFilm","Merchant Ivory Productions","PG (Mild Language)","Drama","English","May 3, 2002, Wide","Feb 25, 2003","$398.6K","1h 57m","Dolby Stereo, Dolby A, Dolby SR, Dolby Digital, Surround","A former teacher (Aasif Mandvi) returns to Trinidad, marries a merchant's (Om Puri) daughter and completes a book about Hindu faith.",51,25,"The Mystic Masseur"
