"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Carl Reiner","Leslie Dixon, Bonnie Bruckheimer","Leslie Dixon","Universal Pictures","PG-13","Romance, Comedy","English","Apr 4, 1997, Wide","Sep 10, 2015","$16.3M","1h 45m","Stereo","Molly De Mora (Paula Marshall) is getting married, with her beau being Keith Marks (Jamie Denton), a political hopeful who is running on a family values platform. Molly invites her now-divorced parents, Lilly (Bette Midler) and Dan (Dennis Farina), to the ceremony, only to see them rekindle their romance despite the fact both are remarried. Fearing a tabloid scandal that could damage Keith's candidacy, Molly sets out to stop them, but the pair have run off and aren't so easily tracked.",43,59,"That Old Feeling"
