"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"William Keighley","Warner Bros. Pictures","First National, Warner Brothers/Seven Arts","Drama","English","Jul 22, 1939, Original","Nov 21, 2016","1h 32m","Frank Ross (James Cagney) is an intrepid reporter hot on the trail of a corrupt politician when he is framed for vehicular manslaughter and sent to prison. There he meets the infamous gangster ""Hood"" Stacey (George Raft), and the two become fast friends when Stacey saves Ross from a deadly knife attack. When Stacey escapes from a courthouse, he promises that he will help clear Ross' name by finding the man who framed him. But can Ross really trust the word of a gangster?",50,71,"Each Dawn I Die"
