"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael Landon Jr.","Michael Landon Jr., Peter Moss","Cindy Kelley, Michael Landon Jr.","Feature Films for Families","G","Kids & Family, Fantasy","English","Feb 27, 2009, Limited","Nov 30, 2016","1h 28m","After the death of his mother, Toby Morgan (Matthew Harbour) is sent to spend Christmas with his strict grandmother (Kevin Jubinville). The boy seems destined for an unpleasant holiday -- until he discovers an attic full of magical toys. The happy crew includes a prissy swan (Ellen Burstyn), an overeager horse (Tom Skerritt) and a lovely velveteen rabbit. The rabbit was left to him by his mother and, with its help, Toby might be granted his biggest Christmas wish of all.",86,67,"The Velveteen Rabbit"
