"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Anthony M. Dawson","Michele Marsala","Robert D. Bailey, Anthony M. Dawson","Columbia Pictures","PG","Sci-Fi","English","Aug 19, 1983, Original","Jul 1, 2012","1h 28m","While traveling across a barren landscape, caveman Yor (Reb Brown) arrives at a village in time to save the people from a dinosaur attack. During a feast held in his honor, Yor manages to rescue beautiful Ka-Laa (Corinne Clery) and her guardian, Pag (Alan Collins), from a raid by a hostile neighboring tribe. After being told about another woman who wears the same mysterious medallion he has always had, Yor and his new companions set out to find her and learn about his destiny.",14,46,"Yor, the Hunter From the Future"
