"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Marco Bechis","Marco Bechis, Luiz Bolognesi, Lara Fremder, Marco Bechis, Luiz Bolognesi","RAI Cinema","Drama","Portuguese (Brazil)","Sep 2, 2020","1h 42m","In Brazil, tensions rise when the leader of a group of Guarani Indians organizes an attempt to reclaim his tribe's ancestral territory from an unsympathetic farmer.",96,56,"Birdwatchers"
