"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Peggy Holmes","Kendra Halland","Robert Reece, Evan Spiliotopoulos","DisneyToon Studios","G","Kids & Family, Fantasy, Animation","English","May 21, 2017","1h 17m","In this animated film, a grief-stricken King Triton (Jim Cummings) outlaws music in the wake of the death of his wife, Athena (Lorelei Hill Butters). When Flounder (Parker Goris) discovers that the irrepressible Sebastian (Samuel E. Wright) has been singing at an illegal undersea speakeasy in defiance of the king's decree, Ariel (Jodi Benson) struggles to sneak out without getting caught by the royal court's maniacal nanny, Marina Del Ray (Sally Field).",33,57,"The Little Mermaid: Ariel's Beginning"
