"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"François Ozon","Olivier Delbosc, Marc Missonnier","François Ozon, Emmanuèle Bernheim","ThinkFilm","Fidélité Productions, France 2 Cinéma","R (Some Drug Content|Language|Strong Graphic Sexuality)","Drama, Romance","English","Sep 1, 2004, Original","Jun 10, 2005","Nov 29, 2019","$127.7K","1h 30m","As young French couple Gilles (Stéphane Freiss) and Marion (Valeria Bruni-Tedeschi) officially separate, we see, in reverse order, the milestone moments in their relationship: Gilles revealing his unfaithfulness at a tense dinner party; Marion giving birth to their premature son while Gilles is elsewhere; Gilles and Marion's joyous wedding; and, finally, the fateful moment when they meet as acquaintances at an Italian beach resort, and their love affair begins.",65,69,"5x2"
