"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Howard Zieff","Joe Wizan, Marvin Worth","Valerie Curtin, Robert Klane, Barry Levinson, Preston Sturges","CBS/Fox","20th Century Fox","PG","Comedy","English","Feb 10, 1984, Original","May 22, 2017","1h 36m","Dolby","35mm, Scope (2.35:1)","Conductor Claude Eastman (Dudley Moore) marries Daniella (Nastassja Kinski), a younger woman. When Claude goes on tour, his buddy Norman (Albert Brooks) misunderstands his request to make sure Daniella stays faithful and hires private eye Jess Keller (Richard B. Shull) to tail her. Returning to New York City, Claude receives a report from Jess that Daniella has been spending a suspicious amount of time with violinist Maxmilian Stein (Armand Assante) and grows murderously jealous.",33,46,"Unfaithfully Yours"
