"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Robert Siodmak","Harold Hecht, Burt Lancaster","Roland Kibbee","Warner Bros. Pictures, Warner Home Vídeo","Warner Brothers","Adventure","English","Sep 27, 1952, Wide","Apr 1, 2012","1h 44m","Mono","Flat (1.37:1)","Capt. Vallo (Burt Lancaster), the leader of a roving band of pirates, hijacks a ship filled with expensive cargo. When a crew member (Leslie Bradley) tells him the ship was bound for an island whose inhabitants have risen up against the king, Vallo hatches a scheme to sell guns to the rebels and take their leader in for a reward. But once Vallo and his lieutenant, Ojo (Nick Cravat), are on the island, their plans change when they meet Consuelo (Eva Bartok) and the other resistance fighters.",100,84,"The Crimson Pirate"
