"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Philip Haas","Geoff Stier","Belinda Haas, W. Somerset Maugham","USA Films","Intermedia Films, Universal Pictures, October Films, Mirage Enterprises","PG-13 (Thematic Elements)","Drama","English","May 5, 2000, Wide","$2.9M","1h 54m","Surround, Dolby SR, Dolby Digital, Dolby Stereo","Flat (1.85:1)","Surrounded by the lush countryside of Italy, Mary Panton (Kristin Scott Thomas), a middle-aged and once-affluent widow, seems to have her financial future secured again when she attracts the notice of a wealthy wife-seeking diplomat (James Fox). But her fate turns when she meets bold American Rowley Flint (Sean Penn). Though he is married, the two cannot deny their passion and soon begin a complicated relationship that involves covering up a scandal and continuing deceit.",45,35,"Up at the Villa"
