"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Channing Godfrey Peoples","Neil Creque Williams, James M. Johnston, Jeanie Igoe, Toby Halbrooks, Tim Headington, Theresa Steele Page","Channing Godfrey Peoples","Vertical Entertainment","Sailor Bear, Ley Line Entertainment","Drama","English","Jun 19, 2020, Limited","Jun 19, 2020","$86.3K","1h 43m","Scope (2.35:1)","A former beauty queen and single mom prepares her rebellious teenage daughter for the ""Miss Juneteenth"" pageant.",99,57,"Miss Juneteenth"
