"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"James Foley","Ric Kidney, Robert Redlin","Avenue Pictures Productions","R","Crime, Drama","English","Aug 24, 1990, Original","Jun 1, 2007","$535.0K","1h 54m","Surround","After escaping from a mental hospital, drifting ex-boxer Kid Collie (Jason Patric) meets an alcoholic widow, Fay (Rachel Ward), who entices him into performing maintenance work at her estate. When crooked Uncle Bud (Bruce Dern) joins the two, Fay's darker side begins to appear. Bud and Fay concoct a scheme to kidnap the son of a local wealthy family and have Collie carry out the dirty work, to which the troubled ex-boxer agrees, but he soon has second thoughts.",80,62,"After Dark, My Sweet"
