"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Henry King","Darryl F Zanuck","20th Century Fox","Twentieth Century Fox","History, Drama","English","Jan 6, 1938, Original","Oct 22, 2013","1h 35m","In 1871 Chicago, honest lawyer Jack (Don Ameche) and his reckless saloon owner brother Dion (Tyrone Power) are two very different men attracted to the same beautiful singer, Belle (Alice Faye). Personally and professionally at odds, their relationship is tested as Jack becomes mayor of Chicago, while his brother becomes a leader in disreputable entertainments. Their conflict culminates in the Great Chicago Fire, started by a cow belonging to their mother, Mrs. O'Leary (Alice Brady).",67,53,"In Old Chicago"
