"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Tony Ayres","Liz Watts","Roger Monk","Drama","English","1h 30m","Terminal AIDS patient Gavin (David Bonney) requests that his best friend, Charlie (Vince Colosimo), and business partner, Anna (Maria Theodorakis), euthanize him, an act that is more difficult than any of them realize. Following Gavin's death, Charlie's nagging guilt causes his relationship with longtime boyfriend Frank (Nicholas Bishop) to suffer. Meanwhile, Anna's officious, take-charge attitude while winding up Gavin's affairs rankles his grieving mother (Judi Farr).",83,65,"Walking on Water"
