"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Zemeckis","Bob Gale, Neil Canton","Robert Zemeckis, Bob Gale","Universal Pictures","Universal Pictures, Amblin Entertainment","PG","Comedy, Sci-Fi, Fantasy, Adventure","English","Jul 3, 1985, Original","Oct 21, 2023","Aug 8, 2013","$247.0K","1h 56m","Surround","In this 1980s sci-fi classic, small-town California teen Marty McFly (Michael J. Fox) is thrown back into the '50s when an experiment by his eccentric scientist friend Doc Brown (Christopher Lloyd) goes awry. Traveling through time in a modified DeLorean car, Marty encounters young versions of his parents (Crispin Glover, Lea Thompson), and must make sure that they fall in love or he'll cease to exist. Even more dauntingly, Marty has to return to his own time and save the life of Doc Brown.",93,95,"Back to the Future"
