"Director","Producer","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"George Seaton","William Perlberg","Metro-Goldwyn-Mayer","Mystery & Thriller","English","Nov 21, 2016","1h 55m","In occupied Germany in 1949, American military officer Jefferson Pike (James Garner) wakes up in a U.S. Army hospital with no memory of the previous five years. A kindly military psychiatrist (Rod Taylor) and his coolly detached nurse (Eva Marie Saint) draw out Pike's last clear memories, which are of General Eisenhower's final briefing for the Normandy invasion in June 1944. Soon, Pike realizes that his doctor and nurse are not who they claim to be, and that he is in great danger.",83,77,"36 Hours"
