"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Yue Dong","Yan Luo","Yue Dong","Century Fortune Pictures","Crime, Drama, Mystery & Thriller","Chinese","2h 0m","A laid-off steel worker searches for a serial killer.",100,71,"The Looming Storm"
