"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Milos Forman","Michael Douglas, Saul Zaentz","Lawrence Hauben, Bo Goldman","Pioneer Entertainment, Warner Home Vídeo, Republic Pictures, United Artists","Fantasy Films","R","Drama","English","Nov 19, 1975, Original","Nov 30, 2016","2h 13m","Mono","35mm, Flat (1.85:1)","When Randle Patrick McMurphy (Jack Nicholson) gets transferred for evaluation from a prison farm to a mental institution, he assumes it will be a less restrictive environment. But the martinet Nurse Ratched (Louise Fletcher) runs the psychiatric ward with an iron fist, keeping her patients cowed through abuse, medication and sessions of electroconvulsive therapy. The battle of wills between the rebellious McMurphy and the inflexible Ratched soon affects all the ward's patients.",93,96,"One Flew Over the Cuckoo's Nest"
