"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Heiward Mak","Heiward Mak","China Lion Film Distribution","Media Asia Films Ltd. [hk]","Drama","Chinese","Sep 13, 2019, Limited","Mar 25, 2020","2h 0m","A young woman from Hong Kong has to reunite with her sisters to settle debts after her father dies.",100,72,"Fagara"
