"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Carol Reed","Eric Ambler, Peter Ustinov","Two Cities Films Ltd.","War","English","Nov 22, 2018","1h 46m","Put in charge of a group of disgruntled British soldiers in the midst of World War II, Lt. Jim Perry (David Niven) tries to find a way to both train and unite the men. While Sgt. Fletcher (Billy Hartnell) attempts to take a forceful approach with the troops, Perry looks for the right mix of his own gentle temperament and the demands of a leader. When the soldiers eventually find themselves in Africa facing General Rommel's impressive forces, they must find a way to fight together.",100,72,"The Way Ahead"
