"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Huston","James Hill","Ben Maddow","United Artists","United Artists","Drama, Romance, Western","English","Apr 6, 1960, Original","Sep 16, 2008","2h 5m","The Zachary family live quietly on a cattle ranch in post-Civil War Texas. A stranger (Joseph Wiseman) appears and disturbs their bucolic existence by spreading a malicious rumor that their adopted daughter, Rachel (Audrey Hepburn), is a Kiowa Native American. Soon, the Zachary brothers (Audie Murphy, Burt Lancaster) and their mother (Lillian Gish) must defend themselves from both racist whites and vengeful Kiowa.",60,60,"The Unforgiven"
