"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Aleksandr Gornovsky, Karen Shakhnazarov","Aleksandr Borodyanskiy, Anton Chekhov, Karen Shakhnazarov","Mosfilm","Drama","Russian","May 23, 2017","1h 23m","Doctor Ragan (Vladimir Ilin) is a psychiatric doctor at an insane asylum located in a small Russian town. He strikes up a conversational relationship with a patient who suffers from paranoid delusions. Their talks take on increasing importance in his life, to the point where he starts ignoring his other responsibilities. His grip on reality slipping, Ragan is tricked into becoming a patient in the mental ward himself, and must face questions regarding the nature of insanity.",67,68,"Ward No. 6"
