"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Stevenson","Walt Disney","Bill Walsh","Walt Disney Productions","G","Kids & Family, Comedy","English","Jan 1, 2014","1h 37m","Disney comedy about a professor who invents a revolutionary flying rubber, which he dubs ""flubber"". Not only does the professor's Model T Ford fly through the air with the greatest of ease, but his secret weapon helps the college basketball team to victory, thanks to flubber-enhanced boots, but while his long-suffering girlfriend tries to win the professor's heart, crooks are trying to steal his formula.",83,62,"The Absent Minded Professor"
