"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Peter Howitt","Tim Bevan, Eric Fellner, Mark Huffam","Neal Purvis, Robert Wade, Will Davies","Universal Pictures","Le Studio Canal +, Working Title Films","PG (Language|Comic Nudity|Some Crude Humor)","Comedy, Action","English","Jul 18, 2003, Wide","Aug 10, 2016","$28.0M","1h 26m","Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital","Flat (1.85:1)","Pascal Sauvage (John Malkovich), a villain intent on stealing Britain's Crown Jewels, has murdered the country's top undercover agents, and mediocre spy Johnny English (Rowan Atkinson) is ordered to prevent further mayhem. But even with help from quick-thinking sidekick Bough (Ben Miller), the goofy agent lands himself in one precarious situation after another. Only when he meets up with Interpol crime-fighter Lorna Campbell (Natalie Imbruglia) is Johnny able to chip away at Pascal's defenses.",33,51,"Johnny English"
