"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Runtime","Synopsis","Critics","Audiences","Title"
"Carmen Jaquier","Flavia Zanon","Carmen Jaquier","Dekanalog","Radio Télévision Suisse (RTS), Close Up Films","Drama","French","Oct 25, 2023, Limited","1h 32m","Summer 1900, Switzerland. Elisabeth, 17, is about to take her vows when the sudden death of her older sister forces her to leave the convent and return to the family farm. Stifled by the suffocating and strict rules of the village, walking in her sister's step to uncover the mystery of her death, Elisabeth is slowly driven to rebel against the local order and for her right to live her life.",100,80,"Thunder"
