"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jon Amiel","Arnon Milchan, Steven Reuther","Nicholas Meyer, Sarah Kernochan","Warner Bros. Pictures","PG-13","Drama","English","Feb 5, 1993, Wide","Mar 1, 2013","$46.4M","1h 52m","Surround","A man returns to his home town after a lengthy absence spent fighting in the US Civil War. Although his apparent character transformation arouses his wife's and others' suspicions, everyone is delighted when his tobacco-growing scheme is profitable for the whole town. Just as he is settling into an idyllic routine with his family, he is accused of the murder of a man killed many years before.",63,59,"Sommersby"
