"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Audrey Cummings","Zach Hagen, Bill Marks, Jennifer Mesich","Jason Krawczyk","Alternate Ending Studios","Action","English","May 2, 2020","1h 30m","A socially detached loner saves a woman from dying a grisly death on a dark web channel and hunts down down the culprits.",100,43,"She Never Died"
