"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"C.M. Talkington","Darin Scott","C.M. Talkington","Trimark Pictures, Vidmark Entertainment","Trimark Pictures","R","Action","English","Nov 23, 1994, Wide","Sep 2, 2014","1h 41m","Surround, Stereo, Dolby SR","Small-time criminal Watty Watts (Gil Bellows) attempts to rob a convenience store with his drug-addict buddy, Billy Mack Black (Rory Cochrane). The robbery, however, leads to murder, and soon Watty leaves Billy behind and goes on the run with his beloved girlfriend, Starlene (Renée Zellweger). Heading toward Mexico, the fugitive couple gets plenty of media coverage, until there are even more people on their trail. Can Watty and Starlene make it south of the border without getting caught?",71,70,"Love and a .45"
