"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Claude Miller","Yves Marmion","Claude Miller, Natalie Carter","MPI","Drama","French (Canada)","Aug 23, 2013, Limited","Jan 22, 2016","$101.9K","1h 50m","In 1920s France, an unhappily married woman (Audrey Tautou) makes an unwise decision when she tries to break free from her boring husband (Gilles Lellouche) and stifled existence.",52,38,"Thérèse"
