"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Tomm Moore, Ross Stewart","Tomm Moore, Stéphan Roelants, Nora Twomey, Paul Young","Will Collins","GKIDS","Cartoon Saloon, SIF 309 Film Music, Dentsu Entertainment USA","PG (Scary Images|Peril|Brief Language|Sequences of Violence|Some Thematic Elements)","Fantasy, Adventure, Animation","English","Nov 13, 2020, Limited","Dec 11, 2020","1h 43m","Flat (1.85:1)","In a time of superstition and magic, a young apprentice hunter, Robyn Goodfellowe, journeys to Ireland with her father to wipe out the last wolf pack. While exploring the forbidden lands outside the city walls, Robyn befriends a free-spirited girl, Mebh, a member of a mysterious tribe rumored to have the ability to transform into wolves by night. As they search for Mebh's missing mother, Robyn uncovers a secret that draws her further into the enchanted world of the ""Wolfwalkers"" and risks turning into the very thing her father is tasked to destroy.",99,98,"Wolfwalkers"
