"Director","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Pema Tseden","Pema Tseden","Mani Stone Pictures, September Film Distribution","Drama","Tibetan","1h 42m","A Tibetan family struggles against the conflicting dictates of spirituality, politics and free will under China's two-child policy.",100,43,"Balloon"
