"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Wolfgang Petersen","Günter Rohrbach, Ortwin Freyermuth","Lothar G. Buchheim, Wolfgang Petersen, Dean Riesner","RCA/Columbia, Columbia Pictures, Columbia TriStar Home Video","Bavaria Film, Westdeutscher Rundfunk, Radiant Productions","R","War, Drama","German","Sep 17, 1981, Original","May 1, 2012","2h 30m","Dolby, Dolby Digital, SDDS, Surround","1.66:1","A German submarine patrols the Atlantic Ocean during World War II, manned by a crew that must contend with tense conflicts and long stretches of confined boredom. While war correspondent Werner (Herbert Grönemeyer) observes day-to-day life aboard the U-boat, the grizzled captain (Jürgen Prochnow) struggles to maintain his own motivation as he attempts to keep the ship's morale up in the face of fierce battles, intense storms and dwindling supplies.",98,96,"Das Boot"
