"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Graeme Clifford","Jonathan Sanger","Universal Pictures","EMI Films Ltd.","R","Biography","English","Dec 3, 1982, Limited","Mar 2, 2010","2h 20m","Surround","This biopic explores the true story of Frances Farmer (Jessica Lange), a mold-breaking actress from Seattle who moved to Hollywood, Calif., and gained notoriety for her unconventional attitude. After being lured to New York under false pretenses, dealing with her overbearing mother and an addiction to alcohol lead to a mental collapse. Institutionalized, Farmer is abused by patients and staff alike. Following her release, Farmer hosts a local Indianapolis TV show until her death in 1970.",67,78,"Frances"
