"Director","Producer","Screenwriter","Distributor","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Ciarán Foy","Katie Holly, Brian Coffey","Ciarán Foy","Flatiron Films, Cinedigm","R (Language|Disturbing Violent Content)","Horror","English","Oct 19, 2012, Limited","Jan 30, 2014","1h 25m","An agoraphobic widower (Aneurin Barnard) receives help from a rogue priest (James Cosmo) when the same hooded predators who slaughtered his wife abduct his infant daughter.",57,32,"Citadel"
