"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Burt Kennedy","Howard Gottfried","Frank Cappello","PG","Sci-Fi","English","Jun 1, 2012","$6.6M","1h 30m","Surround","Problems with his rocket compel space-traveling vigilante Shep Ramsey (Hulk Hogan) to spend some time on Earth. Plunking himself down in the middle of suburbia, he rents a room from Charlie (Christopher Lloyd) and Jenny Wilcox (Shelley Duvall). Shep attempts to acclimate himself -- he skateboards, he accosts a mail carrier -- but he's destined to be a fish out of water. But when his outer space enemies arrive and pick a fight with his new friends, Shep is ready to prove his mettle.",15,33,"Suburban Commando"
