"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Christopher Cain","Frank Deese","TriStar Pictures","R","Comedy, Drama","English","Apr 16, 2012","$18.8M","1h 49m","Surround","The new principal (James Belushi) of a drug-infested high school joins with a security guard (Louis Gossett Jr.) to clean it up.",44,51,"The Principal"
