"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Jon M. Chu","Scooter Braun, Justin Bieber, L.A. Reid, Usher, Dan Cutforth, Jane Lipsitz","Paramount Pictures","Scooter Braun Films, L.A. Reid Media","G","Documentary","English","Feb 11, 2011, Wide","Jul 1, 2013","$73.0M","1h 45m","A young singing sensation prepares to dazzle the crowd at a sold-out show at Madison Square Garden. Legions of adoring Bieber fans scream as he takes center stage for a memorable night of music. Concert footage mixes with home videos of Justin playing drums and showcasing his talent.",66,65,"Justin Bieber: Never Say Never"
