"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Henry King","20th Century Fox","Twentieth Century Fox","Musical","English","Aug 16, 1938, Original","Oct 22, 2013","1h 45m","In 1910s San Francisco, concert violinist Roger Grant (Tyrone Power), also known as Alexander, abandons classical music to join a ragtime band with pianist Charlie Dwyer (Don Ameche) and singer Stella Kirby (Alice Faye). Alexander's switch dismays his high society family. As two decades pass and popular music transitions from ragtime to jazz, the ragtime band trio grows both stronger and weaker through love, breakups and war -- all along the rising and falling tide of their musical success.",83,46,"Alexander's Ragtime Band"
