"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Elizabeth Allen Rosenbaum","D.J. Carson","Joseph Raso","Disney Channel, Jane Startz Productions, Disney+","Kids & Family, Comedy","English","May 13, 2022","1h 52m","Dolby Digital","El, an aspiring sneaker designer from Queens, works as a stock boy in a shoe store and hides his artistic talent. Sparks fly after a chance encounter with Kira King, the daughter of sneaker royalty and a Manhattan Princess Charming of sorts. With a nudge from his best friend and a touch of magic, El finds the courage to lace up and dream big.",92,50,"Sneakerella"
