"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"John Jeffcoat","Tom Gorai","George Wing, John Jeffcoat","ShadowCatcher Entertainment","PG-13 (Some Sexual Content)","Comedy","English","Dec 5, 2016","$161.6K","1h 38m","American call-center manager Todd (Josh Hamilton) is shocked to learn that his company is shutting down and moving its operations to India. He is told that he will be heading the transition team and training his counterpart in Mumbai -- a task he dreads. While initially baffled by Indian culture, Josh eventually begins to get along with his new coworkers, and, with the help of female staffer Asha (Ayesha Dharker), he learns to appreciate his new surroundings.",76,73,"Outsourced"
