"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Patricia Mazuy","Patrick Sobelman","Patricia Mazuy, Yves Thomas","Dark Star Pictures","BE TV, Ex Nihilo, VOO, Les Films du Fleuve","Mystery & Thriller, Horror, Drama","French","Sep 22, 2023, Limited","Oct 24, 2023","1h 54m","Flat (1.85:1)","When his father dies, Guillaume, a police officer, inherits the family bowling alley and decides to give it to his half-brother Armand. But the gift is haunted, setting off a series of murders. Both brothers find themselves drawn into a demon-filled abyss and will have to face their heritage. Darkness reigns over a world where the only rule is the rule of the hunt.",67,71,"Saturn Bowling"
